year,round_num,round_label,date,home,home_score,away,away_score,venue,url,home_win,score_diff,total_points,round_order,is_finals,margin,margin_category
2022,15,Round 15,2022-06-17,Sea Eagles,26,Cowboys,28,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-15/sea-eagles-v-cowboys/,0,-2,54,15,0,2,Close (1-6)
2022,15,Round 15,2022-06-17,Storm,32,Broncos,20,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-15/storm-v-broncos/,1,12,52,15,0,12,Competitive (7-12)
2022,15,Round 15,2022-06-18,Sharks,18,Titans,10,C.ex Coffs International Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/sharks-v-titans/,1,8,28,15,0,8,Competitive (7-12)
2022,15,Round 15,2022-06-18,Warriors,6,Panthers,40,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/warriors-v-panthers/,0,-34,46,15,0,34,Blowout (25+)
2022,15,Round 15,2022-06-18,Eels,26,Roosters,16,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/eels-v-roosters/,1,10,42,15,0,10,Competitive (7-12)
2022,15,Round 15,2022-06-19,Raiders,20,Knights,18,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/raiders-v-knights/,1,2,38,15,0,2,Close (1-6)
2022,15,Round 15,2022-06-19,Bulldogs,36,Wests Tigers,12,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-15/bulldogs-v-wests-tigers/,1,24,48,15,0,24,Comfortable (13-24)
2022,16,Round 16,2022-06-30,Sea Eagles,36,Storm,30,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-16/sea-eagles-v-storm/,1,6,66,16,0,6,Close (1-6)
2022,16,Round 16,2022-07-01,Knights,38,Titans,12,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/knights-v-titans/,1,26,50,16,0,26,Blowout (25+)
2022,16,Round 16,2022-07-01,Panthers,26,Roosters,18,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-16/panthers-v-roosters/,1,8,44,16,0,8,Competitive (7-12)
2022,16,Round 16,2022-07-02,Bulldogs,6,Sharks,18,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/bulldogs-v-sharks/,0,-12,24,16,0,12,Competitive (7-12)
2022,16,Round 16,2022-07-02,Cowboys,40,Broncos,26,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/cowboys-v-broncos/,1,14,66,16,0,14,Comfortable (13-24)
2022,16,Round 16,2022-07-02,Rabbitohs,30,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/rabbitohs-v-eels/,1,18,42,16,0,18,Comfortable (13-24)
2022,16,Round 16,2022-07-03,Warriors,22,Wests Tigers,2,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/warriors-v-wests-tigers/,1,20,24,16,0,20,Comfortable (13-24)
2022,16,Round 16,2022-07-03,Dragons,12,Raiders,10,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-16/dragons-v-raiders/,1,2,22,16,0,2,Close (1-6)
2022,17,Round 17,2022-07-07,Sharks,28,Storm,6,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-17/sharks-v-storm/,1,22,34,17,0,22,Comfortable (13-24)
2022,17,Round 17,2022-07-08,Knights,28,Rabbitohs,40,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-17/knights-v-rabbitohs/,0,-12,68,17,0,12,Competitive (7-12)
2022,17,Round 17,2022-07-09,Wests Tigers,20,Eels,28,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-17/wests-tigers-v-eels/,0,-8,48,17,0,8,Competitive (7-12)
2022,17,Round 17,2022-07-10,Broncos,32,Dragons,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-17/broncos-v-dragons/,1,14,50,17,0,14,Comfortable (13-24)
2022,18,Round 18,2022-07-15,Cowboys,12,Sharks,26,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/cowboys-v-sharks/,0,-14,38,18,0,14,Comfortable (13-24)
2022,18,Round 18,2022-07-15,Eels,28,Warriors,18,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/eels-v-warriors/,1,10,46,18,0,10,Competitive (7-12)
2022,18,Round 18,2022-07-16,Roosters,54,Dragons,26,Industree Group Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/roosters-v-dragons/,1,28,80,18,0,28,Blowout (25+)
2022,18,Round 18,2022-07-16,Sea Eagles,42,Knights,12,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-18/sea-eagles-v-knights/,1,30,54,18,0,30,Blowout (25+)
2022,18,Round 18,2022-07-16,Titans,12,Broncos,16,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/titans-v-broncos/,0,-4,28,18,0,4,Close (1-6)
2022,18,Round 18,2022-07-17,Wests Tigers,16,Panthers,18,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/wests-tigers-v-panthers/,0,-2,34,18,0,2,Close (1-6)
2022,18,Round 18,2022-07-17,Storm,16,Raiders,20,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-18/storm-v-raiders/,0,-4,36,18,0,4,Close (1-6)
2022,18,Round 18,2022-07-17,Bulldogs,28,Rabbitohs,36,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-18/bulldogs-v-rabbitohs/,0,-8,64,18,0,8,Competitive (7-12)
2022,19,Round 19,2022-07-21,Eels,14,Broncos,36,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/eels-v-broncos/,0,-22,50,19,0,22,Comfortable (13-24)
2022,19,Round 19,2022-07-22,Dragons,20,Sea Eagles,6,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/dragons-v-sea-eagles/,1,14,26,19,0,14,Comfortable (13-24)
2022,19,Round 19,2022-07-22,Knights,12,Roosters,42,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/knights-v-roosters/,0,-30,54,19,0,30,Blowout (25+)
2022,19,Round 19,2022-07-23,Raiders,26,Warriors,14,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/raiders-v-warriors/,1,12,40,19,0,12,Competitive (7-12)
2022,19,Round 19,2022-07-23,Panthers,20,Sharks,10,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-19/panthers-v-sharks/,1,10,30,19,0,10,Competitive (7-12)
2022,19,Round 19,2022-07-23,Rabbitohs,24,Storm,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/rabbitohs-v-storm/,1,12,36,19,0,12,Competitive (7-12)
2022,19,Round 19,2022-07-24,Bulldogs,36,Titans,26,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/bulldogs-v-titans/,1,10,62,19,0,10,Competitive (7-12)
2022,19,Round 19,2022-07-24,Cowboys,27,Wests Tigers,26,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-19/cowboys-v-wests-tigers/,1,1,53,19,0,1,Close (1-6)
2022,20,Round 20,2022-07-28,Sea Eagles,10,Roosters,20,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-20/sea-eagles-v-roosters/,0,-10,30,20,0,10,Competitive (7-12)
2022,20,Round 20,2022-07-29,Warriors,12,Storm,24,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/warriors-v-storm/,0,-12,36,20,0,12,Competitive (7-12)
2022,20,Round 20,2022-07-29,Eels,34,Panthers,10,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/eels-v-panthers/,1,24,44,20,0,24,Comfortable (13-24)
2022,20,Round 20,2022-07-30,Titans,24,Raiders,36,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/titans-v-raiders/,0,-12,60,20,0,12,Competitive (7-12)
2022,20,Round 20,2022-07-30,Sharks,21,Rabbitohs,20,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/sharks-v-rabbitohs/,1,1,41,20,0,1,Close (1-6)
2022,20,Round 20,2022-07-30,Broncos,18,Wests Tigers,32,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/broncos-v-wests-tigers/,0,-14,50,20,0,14,Comfortable (13-24)
2022,20,Round 20,2022-07-31,Knights,10,Bulldogs,24,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/knights-v-bulldogs/,0,-14,34,20,0,14,Comfortable (13-24)
2022,20,Round 20,2022-07-31,Dragons,8,Cowboys,34,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-20/dragons-v-cowboys/,0,-26,42,20,0,26,Blowout (25+)
2022,21,Round 21,2022-08-04,Roosters,34,Broncos,16,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-21/roosters-v-broncos/,1,18,50,21,0,18,Comfortable (13-24)
2022,21,Round 21,2022-08-05,Storm,32,Titans,14,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-21/storm-v-titans/,1,18,46,21,0,18,Comfortable (13-24)
2022,21,Round 21,2022-08-05,Sea Eagles,20,Eels,36,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-21/sea-eagles-v-eels/,0,-16,56,21,0,16,Comfortable (13-24)
2022,21,Round 21,2022-08-06,Rabbitohs,48,Warriors,10,Sunshine Coast Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-21/rabbitohs-v-warriors/,1,38,58,21,0,38,Blowout (25+)
2022,21,Round 21,2022-08-06,Raiders,6,Panthers,26,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-21/raiders-v-panthers/,0,-20,32,21,0,20,Comfortable (13-24)
2022,21,Round 21,2022-08-06,Sharks,24,Dragons,18,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-21/sharks-v-dragons/,1,6,42,21,0,6,Close (1-6)
2022,21,Round 21,2022-08-07,Bulldogs,14,Cowboys,28,Salter Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-21/bulldogs-v-cowboys/,0,-14,42,21,0,14,Comfortable (13-24)
2022,21,Round 21,2022-08-07,Wests Tigers,10,Knights,14,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-21/wests-tigers-v-knights/,0,-4,24,21,0,4,Close (1-6)
2022,22,Round 22,2022-08-11,Panthers,0,Storm,16,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-22/panthers-v-storm/,0,-16,16,22,0,16,Comfortable (13-24)
2022,22,Round 22,2022-08-12,Warriors,42,Bulldogs,18,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-22/warriors-v-bulldogs/,1,24,60,22,0,24,Comfortable (13-24)
2022,22,Round 22,2022-08-12,Eels,0,Rabbitohs,26,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-22/eels-v-rabbitohs/,0,-26,26,22,0,26,Blowout (25+)
2022,22,Round 22,2022-08-13,Roosters,32,Cowboys,18,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-22/roosters-v-cowboys/,1,14,50,22,0,14,Comfortable (13-24)
2022,22,Round 22,2022-08-13,Wests Tigers,12,Sharks,36,Scully Park,https://www.nrl.com/draw/nrl-premiership/2022/round-22/wests-tigers-v-sharks/,0,-24,48,22,0,24,Comfortable (13-24)
2022,22,Round 22,2022-08-13,Broncos,28,Knights,10,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-22/broncos-v-knights/,1,18,38,22,0,18,Comfortable (13-24)
2022,22,Round 22,2022-08-14,Raiders,24,Dragons,22,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-22/raiders-v-dragons/,1,2,46,22,0,2,Close (1-6)
2022,22,Round 22,2022-08-14,Titans,44,Sea Eagles,24,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-22/titans-v-sea-eagles/,1,20,68,22,0,20,Comfortable (13-24)
2022,23,Round 23,2022-08-18,Rabbitohs,22,Panthers,26,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/rabbitohs-v-panthers/,0,-4,48,23,0,4,Close (1-6)
2022,23,Round 23,2022-08-19,Cowboys,48,Warriors,4,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/cowboys-v-warriors/,1,44,52,23,0,44,Blowout (25+)
2022,23,Round 23,2022-08-19,Broncos,12,Storm,60,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/broncos-v-storm/,0,-48,72,23,0,48,Blowout (25+)
2022,23,Round 23,2022-08-20,Eels,42,Bulldogs,6,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/eels-v-bulldogs/,1,36,48,23,0,36,Blowout (25+)
2022,23,Round 23,2022-08-20,Sea Eagles,6,Sharks,40,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2022/round-23/sea-eagles-v-sharks/,0,-34,46,23,0,34,Blowout (25+)
2022,23,Round 23,2022-08-20,Roosters,72,Wests Tigers,6,Sydney Cricket Ground,https://www.nrl.com/draw/nrl-premiership/2022/round-23/roosters-v-wests-tigers/,1,66,78,23,0,66,Blowout (25+)
2022,23,Round 23,2022-08-21,Dragons,46,Titans,26,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/dragons-v-titans/,1,20,72,23,0,20,Comfortable (13-24)
2022,23,Round 23,2022-08-21,Knights,22,Raiders,28,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-23/knights-v-raiders/,0,-6,50,23,0,6,Close (1-6)
2022,24,Round 24,2022-08-25,Broncos,6,Eels,53,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/broncos-v-eels/,0,-47,59,24,0,47,Blowout (25+)
2022,24,Round 24,2022-08-26,Panthers,46,Warriors,12,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/round-24/panthers-v-warriors/,1,34,58,24,0,34,Blowout (25+)
2022,24,Round 24,2022-08-26,Storm,14,Roosters,18,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/round-24/storm-v-roosters/,0,-4,32,24,0,4,Close (1-6)
2022,24,Round 24,2022-08-27,Raiders,48,Sea Eagles,6,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/raiders-v-sea-eagles/,1,42,54,24,0,42,Blowout (25+)
2022,24,Round 24,2022-08-27,Sharks,16,Bulldogs,0,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/sharks-v-bulldogs/,1,16,16,24,0,16,Comfortable (13-24)
2022,24,Round 24,2022-08-27,Rabbitohs,20,Cowboys,10,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/rabbitohs-v-cowboys/,1,10,30,24,0,10,Competitive (7-12)
2022,24,Round 24,2022-08-28,Wests Tigers,22,Dragons,24,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/wests-tigers-v-dragons/,0,-2,46,24,0,2,Close (1-6)
2022,24,Round 24,2022-08-28,Titans,36,Knights,26,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-24/titans-v-knights/,1,10,62,24,0,10,Competitive (7-12)
2022,25,Round 25,2022-09-01,Eels,22,Storm,14,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/eels-v-storm/,1,8,36,25,0,8,Competitive (7-12)
2022,25,Round 25,2022-09-02,Bulldogs,21,Sea Eagles,20,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/bulldogs-v-sea-eagles/,1,1,41,25,0,1,Close (1-6)
2022,25,Round 25,2022-09-02,Roosters,26,Rabbitohs,16,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/roosters-v-rabbitohs/,1,10,42,25,0,10,Competitive (7-12)
2022,25,Round 25,2022-09-03,Warriors,26,Titans,27,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/warriors-v-titans/,0,-1,53,25,0,1,Close (1-6)
2022,25,Round 25,2022-09-03,Dragons,22,Broncos,12,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/dragons-v-broncos/,1,10,34,25,0,10,Competitive (7-12)
2022,25,Round 25,2022-09-03,Cowboys,38,Panthers,8,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/cowboys-v-panthers/,1,30,46,25,0,30,Blowout (25+)
2022,25,Round 25,2022-09-04,Knights,16,Sharks,38,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2022/round-25/knights-v-sharks/,0,-22,54,25,0,22,Comfortable (13-24)
2022,25,Round 25,2022-09-04,Wests Tigers,10,Raiders,56,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2022/round-25/wests-tigers-v-raiders/,0,-46,66,25,0,46,Blowout (25+)
2022,26,Finals Week 1,2022-09-09,Panthers,27,Eels,8,Penrith Park,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/panthers-v-eels/,1,19,35,27,1,19,Comfortable (13-24)
2022,26,Finals Week 1,2022-09-10,Storm,20,Raiders,28,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/storm-v-raiders/,0,-8,48,27,1,8,Competitive (7-12)
2022,26,Finals Week 1,2022-09-10,Sharks,30,Cowboys,32,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/sharks-v-cowboys/,0,-2,62,27,1,2,Close (1-6)
2022,26,Finals Week 1,2022-09-11,Roosters,14,Rabbitohs,30,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-1/roosters-v-rabbitohs/,0,-16,44,27,1,16,Comfortable (13-24)
2022,27,Finals Week 2,2022-09-16,Eels,40,Raiders,4,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/eels-v-raiders/,1,36,44,28,1,36,Blowout (25+)
2022,27,Finals Week 2,2022-09-17,Sharks,12,Rabbitohs,38,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-2/sharks-v-rabbitohs/,0,-26,50,28,1,26,Blowout (25+)
2022,28,Finals Week 3,2022-09-23,Cowboys,20,Eels,24,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/cowboys-v-eels/,0,-4,44,29,1,4,Close (1-6)
2022,28,Finals Week 3,2022-09-24,Panthers,32,Rabbitohs,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/finals-week-3/panthers-v-rabbitohs/,1,20,44,29,1,20,Comfortable (13-24)
2022,29,Grand Final,2022-10-02,Panthers,28,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/,1,16,40,30,1,16,Comfortable (13-24)
2022,30,Grand Final,2022-10-02,Panthers,28,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/,1,16,40,30,1,16,Comfortable (13-24)
2022,31,Grand Final,2022-10-02,Panthers,28,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/,1,16,40,30,1,16,Comfortable (13-24)
2022,32,Grand Final,2022-10-02,Panthers,28,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/,1,16,40,30,1,16,Comfortable (13-24)
2022,33,Grand Final,2022-10-02,Panthers,28,Eels,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2022/grand-final/panthers-v-eels/,1,16,40,30,1,16,Comfortable (13-24)
2023,1,Round 1,2023-03-02,Eels,12,Storm,16,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/eels-v-storm/,0,-4,28,1,0,4,Close (1-6)
2023,1,Round 1,2023-03-03,Warriors,20,Knights,12,Sky Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/warriors-v-knights/,1,8,32,1,0,8,Competitive (7-12)
2023,1,Round 1,2023-03-03,Panthers,12,Broncos,13,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/panthers-v-broncos/,0,-1,25,1,0,1,Close (1-6)
2023,1,Round 1,2023-03-04,Sea Eagles,31,Bulldogs,6,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sea-eagles-v-bulldogs/,1,25,37,1,0,25,Blowout (25+)
2023,1,Round 1,2023-03-04,Cowboys,19,Raiders,18,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/cowboys-v-raiders/,1,1,37,1,0,1,Close (1-6)
2023,1,Round 1,2023-03-04,Sharks,18,Rabbitohs,27,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/sharks-v-rabbitohs/,0,-9,45,1,0,9,Competitive (7-12)
2023,1,Round 1,2023-03-05,Dolphins,28,Roosters,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-1/dolphins-v-roosters/,1,10,46,1,0,10,Competitive (7-12)
2023,1,Round 1,2023-03-05,Wests Tigers,10,Titans,22,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2023/round-1/wests-tigers-v-titans/,0,-12,32,1,0,12,Competitive (7-12)
2023,2,Round 2,2023-03-09,Panthers,16,Rabbitohs,10,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/panthers-v-rabbitohs/,1,6,26,2,0,6,Close (1-6)
2023,2,Round 2,2023-03-10,Eels,26,Sharks,30,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/eels-v-sharks/,0,-4,56,2,0,4,Close (1-6)
2023,2,Round 2,2023-03-10,Broncos,28,Cowboys,16,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/broncos-v-cowboys/,1,12,44,2,0,12,Competitive (7-12)
2023,2,Round 2,2023-03-11,Roosters,20,Warriors,12,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/roosters-v-warriors/,1,8,32,2,0,8,Competitive (7-12)
2023,2,Round 2,2023-03-11,Dolphins,20,Raiders,14,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dolphins-v-raiders/,1,6,34,2,0,6,Close (1-6)
2023,2,Round 2,2023-03-11,Storm,12,Bulldogs,26,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-2/storm-v-bulldogs/,0,-14,38,2,0,14,Comfortable (13-24)
2023,2,Round 2,2023-03-12,Wests Tigers,12,Knights,14,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2023/round-2/wests-tigers-v-knights/,0,-2,26,2,0,2,Close (1-6)
2023,2,Round 2,2023-03-12,Dragons,32,Titans,18,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-2/dragons-v-titans/,1,14,50,2,0,14,Comfortable (13-24)
2023,3,Round 3,2023-03-16,Sea Eagles,34,Eels,30,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2023/round-3/sea-eagles-v-eels/,1,4,64,3,0,4,Close (1-6)
2023,3,Round 3,2023-03-17,Knights,20,Dolphins,36,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/knights-v-dolphins/,0,-16,56,3,0,16,Comfortable (13-24)
2023,3,Round 3,2023-03-17,Roosters,20,Rabbitohs,18,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/roosters-v-rabbitohs/,1,2,38,3,0,2,Close (1-6)
2023,3,Round 3,2023-03-18,Titans,38,Storm,34,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/titans-v-storm/,1,4,72,3,0,4,Close (1-6)
2023,3,Round 3,2023-03-18,Cowboys,12,Warriors,26,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/cowboys-v-warriors/,0,-14,38,3,0,14,Comfortable (13-24)
2023,3,Round 3,2023-03-18,Broncos,40,Dragons,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/broncos-v-dragons/,1,22,58,3,0,22,Comfortable (13-24)
2023,3,Round 3,2023-03-19,Bulldogs,26,Wests Tigers,22,Belmore Sports Ground,https://www.nrl.com/draw/nrl-premiership/2023/round-3/bulldogs-v-wests-tigers/,1,4,48,3,0,4,Close (1-6)
2023,3,Round 3,2023-03-19,Raiders,24,Sharks,20,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-3/raiders-v-sharks/,1,4,44,3,0,4,Close (1-6)
2023,4,Round 4,2023-03-23,Eels,17,Panthers,16,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/eels-v-panthers/,1,1,33,4,0,1,Close (1-6)
2023,4,Round 4,2023-03-24,Storm,24,Wests Tigers,12,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2023/round-4/storm-v-wests-tigers/,1,12,36,4,0,12,Competitive (7-12)
2023,4,Round 4,2023-03-24,Dolphins,12,Broncos,18,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dolphins-v-broncos/,0,-6,30,4,0,6,Close (1-6)
2023,4,Round 4,2023-03-25,Cowboys,24,Titans,12,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/cowboys-v-titans/,1,12,36,4,0,12,Competitive (7-12)
2023,4,Round 4,2023-03-25,Rabbitohs,13,Sea Eagles,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/rabbitohs-v-sea-eagles/,1,1,25,4,0,1,Close (1-6)
2023,4,Round 4,2023-03-26,Warriors,16,Bulldogs,14,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/warriors-v-bulldogs/,1,2,30,4,0,2,Close (1-6)
2023,4,Round 4,2023-03-26,Knights,24,Raiders,14,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/knights-v-raiders/,1,10,38,4,0,10,Competitive (7-12)
2023,4,Round 4,2023-03-26,Dragons,8,Sharks,40,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-4/dragons-v-sharks/,0,-32,48,4,0,32,Blowout (25+)
2023,5,Round 5,2023-03-30,Roosters,28,Eels,20,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/roosters-v-eels/,1,8,48,5,0,8,Competitive (7-12)
2023,5,Round 5,2023-03-31,Raiders,12,Panthers,53,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/raiders-v-panthers/,0,-41,65,5,0,41,Blowout (25+)
2023,5,Round 5,2023-03-31,Rabbitohs,10,Storm,18,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/rabbitohs-v-storm/,0,-8,28,5,0,8,Competitive (7-12)
2023,5,Round 5,2023-04-01,Sea Eagles,32,Knights,32,Glen Willow Oval,https://www.nrl.com/draw/nrl-premiership/2023/round-5/sea-eagles-v-knights/,0,0,64,5,0,0,Close (1-6)
2023,5,Round 5,2023-04-01,Dragons,38,Dolphins,12,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/dragons-v-dolphins/,1,26,50,5,0,26,Blowout (25+)
2023,5,Round 5,2023-04-01,Broncos,46,Wests Tigers,12,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2023/round-5/broncos-v-wests-tigers/,1,34,58,5,0,34,Blowout (25+)
