year,round,match,home_team,away_team,ground_condition,weather,main_ref,first_try_scorer,first_try_minute,first_try_team,home_tries,home_run_metres,home_all_runs,home_post_contact_metres,home_kick_metres,home_kick_return_metres,home_line_breaks,home_tackle_breaks,home_missed_tackles,home_tackles_made,home_errors,home_offloads,home_penalties,home_completion_rate,home_effective_tackle,home_play_ball_speed,home_avg_set_distance,home_kicks,home_bombs,home_grubbers,home_intercepts,home_conversion_rate,home_kick_defusal,home_dummy_passes,home_sin_bins,away_tries,away_run_metres,away_all_runs,away_post_contact_metres,away_kick_metres,away_kick_return_metres,away_line_breaks,away_tackle_breaks,away_missed_tackles,away_tackles_made,away_errors,away_offloads,away_penalties,away_completion_rate,away_effective_tackle,away_play_ball_speed,away_avg_set_distance,away_kicks,away_bombs,away_grubbers,away_intercepts,away_conversion_rate,away_kick_defusal,away_dummy_passes,away_sin_bins,diff_tries,diff_run_metres,diff_all_runs,diff_post_contact_metres,diff_kick_metres,diff_kick_return_metres,diff_line_breaks,diff_tackle_breaks,diff_missed_tackles,diff_tackles_made,diff_errors,diff_offloads,diff_penalties,diff_completion_rate,diff_effective_tackle,diff_play_ball_speed,diff_avg_set_distance,diff_kicks,diff_bombs,diff_grubbers,diff_intercepts,diff_conversion_rate,diff_kick_defusal,diff_dummy_passes,diff_sin_bins
2024,9,Rabbitohs v Panthers,Rabbitohs,Panthers,Good,,Adam Gee,Sunia Turuva,17',panthers,2.0,1165.0,157.0,425.0,522.0,95.0,1.0,18.0,33.0,371.0,8.0,5.0,2.0,78.0,88.54,3.64,30.68,17.0,4.0,5.0,15.0,1.0,83.0,9.0,12.0,7.0,1837.0,199.0,492.0,423.0,183.0,10.0,33.0,18.0,313.0,5.0,9.0,4.0,78.0,91.52,3.52,43.75,20.0,9.0,4.0,11.0,1.0,38.0,6.0,18.0,-5.0,-672.0,-42.0,-67.0,99.0,-88.0,-9.0,-15.0,15.0,58.0,3.0,-4.0,-2.0,0.0,-2.9799999999999898,0.1200000000000001,-13.07,-3.0,-5.0,1.0,4.0,0.0,45.0,3.0,-6.0
2024,9,Sea Eagles v Raiders,Sea Eagles,Raiders,Slippery,,Grant Atkins,Kaeo Weekes,31',raiders,5.0,1482.0,164.0,450.0,465.0,139.0,3.0,23.0,35.0,298.0,11.0,8.0,3.0,79.0,85.14,3.66,34.48,15.0,5.0,1.0,0.0,0.4,69.0,8.0,0.0,5.0,1507.0,166.0,539.0,546.0,167.0,1.0,35.0,23.0,317.0,9.0,10.0,8.0,85.0,89.55,3.45,36.77,23.0,9.0,4.0,2.0,0.6,50.0,4.0,1.0,0.0,-25.0,-2.0,-89.0,-81.0,-28.0,2.0,-12.0,12.0,-19.0,2.0,-2.0,-5.0,-6.0,-4.409999999999997,0.20999999999999996,-2.2900000000000063,-8.0,-4.0,-3.0,-2.0,-0.19999999999999996,19.0,4.0,-1.0
2024,9,Broncos v Roosters,Broncos,Roosters,Good,,Ashley Klein,Joseph Manu,11',roosters,3.0,1560.0,183.0,552.0,525.0,112.0,3.0,31.0,37.0,296.0,13.0,9.0,3.0,78.0,82.68,3.53,38.05,20.0,6.0,3.0,0.0,1.0,71.0,8.0,6.0,7.0,1801.0,188.0,524.0,549.0,187.0,10.0,37.0,31.0,351.0,10.0,15.0,6.0,80.0,88.64,3.6,43.94,19.0,3.0,1.0,1.0,0.8571428571428571,75.0,7.0,18.0,-4.0,-241.0,-5.0,28.0,-24.0,-75.0,-7.0,-6.0,6.0,-55.0,3.0,-6.0,-3.0,-2.0,-5.959999999999994,-0.07000000000000028,-5.890000000000001,1.0,3.0,2.0,-1.0,0.1428571428571429,-4.0,1.0,-12.0
2024,9,Bulldogs v Wests Tigers,Bulldogs,Wests Tigers,Good,,Kasey Badger,Charlie Staines,15',wests-tigers,3.0,1599.0,177.0,487.0,658.0,215.0,4.0,32.0,38.0,304.0,6.0,7.0,6.0,89.0,83.98,3.59,42.1,24.0,6.0,6.0,1.0,1.0,86.0,14.0,0.0,2.0,1302.0,166.0,465.0,572.0,142.0,4.0,38.0,32.0,343.0,8.0,12.0,7.0,86.0,88.4,3.54,35.19,18.0,6.0,1.0,1.0,1.0,59.0,5.0,2.0,1.0,297.0,11.0,22.0,86.0,73.0,0.0,-6.0,6.0,-39.0,-2.0,-5.0,-1.0,3.0,-4.420000000000002,0.04999999999999982,6.910000000000004,6.0,0.0,5.0,0.0,0.0,27.0,9.0,-2.0
2024,9,Titans v Storm,Titans,Storm,Good,,Belinda Sharpe,Kieran Foran,16',titans,3.0,1510.0,170.0,493.0,572.0,205.0,6.0,43.0,21.0,301.0,7.0,8.0,1.0,80.0,89.58,3.56,41.96,21.0,8.0,2.0,14.0,1.0,75.0,3.0,12.0,4.0,1395.0,171.0,444.0,605.0,177.0,4.0,21.0,43.0,292.0,4.0,9.0,1.0,78.0,83.91,3.49,37.71,18.0,6.0,1.0,13.0,0.5,33.0,5.0,20.0,-1.0,115.0,-1.0,49.0,-33.0,28.0,2.0,22.0,-22.0,9.0,3.0,-1.0,0.0,2.0,5.670000000000002,0.06999999999999984,4.25,3.0,2.0,1.0,1.0,0.5,42.0,-2.0,-8.0
2024,9,Cowboys v Dolphins,Cowboys,Dolphins,Good,,Peter Gough,Jamayne Isaako,11',dolphins,5.0,1694.0,194.0,639.0,518.0,146.0,7.0,32.0,27.0,345.0,13.0,13.0,3.0,78.0,90.55,3.29,40.35,17.0,5.0,5.0,0.0,0.6,78.0,9.0,22.0,5.0,1511.0,179.0,460.0,605.0,172.0,5.0,27.0,32.0,333.0,11.0,8.0,5.0,85.0,85.38,3.54,37.78,19.0,7.0,2.0,2.0,0.8,60.0,8.0,18.0,0.0,183.0,15.0,179.0,-87.0,-26.0,2.0,5.0,-5.0,12.0,2.0,5.0,-2.0,-7.0,5.170000000000002,-0.25,2.5700000000000003,-2.0,-2.0,3.0,-2.0,-0.20000000000000007,18.0,1.0,4.0
2024,9,Knights v Warriors,Knights,Warriors,Wet,,Chris Butler,Tyson Gamble,10',knights,2.0,1339.0,178.0,465.0,747.0,123.0,3.0,37.0,25.0,376.0,9.0,3.0,2.0,81.0,92.38,3.45,31.16,22.0,4.0,2.0,6.0,1.0,91.0,5.0,8.0,1.0,1620.0,213.0,546.0,641.0,132.0,1.0,25.0,37.0,374.0,10.0,6.0,1.0,80.0,89.9,3.45,38.57,23.0,4.0,3.0,5.0,1.0,57.0,10.0,6.0,1.0,-281.0,-35.0,-81.0,106.0,-9.0,2.0,12.0,-12.0,2.0,-1.0,-3.0,1.0,1.0,2.4799999999999898,0.0,-7.41,-1.0,0.0,-1.0,1.0,0.0,34.0,-5.0,2.0
2024,9,Sharks v Dragons,Sharks,Dragons,Slippery,,Todd Smith,Oregon Kaufusi,13',sharks,3.0,1815.0,205.0,545.0,448.0,188.0,7.0,37.0,33.0,389.0,6.0,8.0,5.0,83.0,88.61,3.5,37.82,18.0,6.0,4.0,17.0,1.0,60.0,3.0,6.0,2.0,1671.0,219.0,514.0,545.0,112.0,4.0,33.0,37.0,409.0,8.0,8.0,6.0,75.0,88.53,3.32,40.76,19.0,3.0,3.0,16.0,0.5,83.0,7.0,10.0,1.0,144.0,-14.0,31.0,-97.0,76.0,3.0,4.0,-4.0,-20.0,-2.0,0.0,-1.0,8.0,0.0799999999999983,0.18000000000000016,-2.9399999999999977,-1.0,3.0,1.0,1.0,0.5,-23.0,-4.0,-4.0
2024,10,Dolphins v Sea Eagles,Dolphins,Sea Eagles,Slippery,,Ashley Klein,Euan Aitken,13',dolphins,5.0,1566.0,179.0,453.0,708.0,187.0,4.0,24.0,25.0,323.0,7.0,9.0,6.0,83.0,88.98,3.49,36.44,25.0,5.0,3.0,1.0,0.6,71.0,10.0,20.0,4.0,1477.0,179.0,470.0,748.0,178.0,4.0,25.0,24.0,308.0,9.0,9.0,4.0,82.0,88.51,3.47,36.02,23.0,3.0,4.0,2.0,0.75,50.0,5.0,16.0,1.0,89.0,0.0,-17.0,-40.0,9.0,0.0,-1.0,1.0,15.0,-2.0,0.0,2.0,1.0,0.46999999999999886,0.020000000000000018,0.4199999999999946,2.0,2.0,-1.0,-1.0,-0.15000000000000002,21.0,5.0,4.0
2024,10,Panthers v Bulldogs,Panthers,Bulldogs,Slippery,,Liam Kennedy,Luke Garner,25',panthers,2.0,1659.0,192.0,629.0,749.0,180.0,3.0,54.0,33.0,350.0,3.0,7.0,2.0,78.0,88.61,3.25,36.07,24.0,3.0,3.0,12.0,1.0,50.0,14.0,12.0,2.0,1705.0,196.0,585.0,700.0,152.0,6.0,33.0,54.0,376.0,9.0,9.0,1.0,75.0,85.45,3.43,41.6,22.0,5.0,1.0,10.0,0.5,43.0,38.0,0.0,0.0,-46.0,-4.0,44.0,49.0,28.0,-3.0,21.0,-21.0,-26.0,-6.0,-2.0,1.0,3.0,3.1599999999999966,-0.18000000000000016,-5.530000000000001,2.0,-2.0,2.0,2.0,0.5,7.0,-24.0,12.0
2024,10,Eels v Broncos,Eels,Broncos,Good,,Gerard Sutton,Reece Walsh,16',broncos,2.0,1783.0,208.0,531.0,453.0,187.0,4.0,48.0,37.0,347.0,14.0,19.0,3.0,62.0,86.97,3.47,44.6,16.0,5.0,0.0,0.0,1.0,67.0,12.0,8.0,5.0,1572.0,175.0,460.0,765.0,153.0,4.0,37.0,48.0,339.0,11.0,6.0,4.0,73.0,81.1,3.42,41.37,22.0,5.0,2.0,2.0,1.0,75.0,7.0,18.0,-3.0,211.0,33.0,71.0,-312.0,34.0,0.0,11.0,-11.0,8.0,3.0,13.0,-1.0,-11.0,5.8700000000000045,0.050000000000000266,3.230000000000004,-6.0,0.0,-2.0,-2.0,0.0,-8.0,5.0,-10.0
2024,10,Wests Tigers v Knights,Wests Tigers,Knights,Wet,,Ziggy Przeklasa-Adamski,Isaiah Papali'i,15',wests-tigers,3.0,1529.0,178.0,470.0,792.0,143.0,4.0,27.0,358.0,5.0,14.0,6.0,10.0,82.0,87.32,3.5,39.22,22.0,0.0,3.0,38.0,0.3333333333333333,77.0,10.0,1.0,4.0,1841.0,193.0,477.0,650.0,345.0,5.0,38.0,336.0,5.0,14.0,5.0,9.0,85.0,89.12,3.47,43.85,25.0,1.0,6.0,27.0,0.5,83.0,11.0,1.0,-1.0,-312.0,-15.0,-7.0,142.0,-202.0,-1.0,-11.0,22.0,0.0,0.0,1.0,1.0,-3.0,-1.8000000000000114,0.029999999999999805,-4.630000000000003,-3.0,-1.0,-3.0,11.0,-0.16666666666666669,-6.0,-1.0,0.0
2024,10,Dragons v Rabbitohs,Dragons,Rabbitohs,Slippery,,Belinda Sharpe,Latrell Mitchell,22',rabbitohs,4.0,1756.0,172.0,683.0,639.0,155.0,2.0,28.0,24.0,339.0,9.0,6.0,3.0,82.0,90.4,3.57,42.83,27.0,10.0,8.0,1.0,0.75,43.0,18.0,,3.0,1588.0,165.0,584.0,388.0,116.0,1.0,24.0,28.0,355.0,15.0,4.0,4.0,66.0,89.42,3.2,44.11,18.0,5.0,7.0,1.0,0.3333333333333333,53.0,10.0,0.0,1.0,168.0,7.0,99.0,251.0,39.0,1.0,4.0,-4.0,-16.0,-6.0,2.0,-1.0,16.0,0.980000000000004,0.36999999999999966,-1.2800000000000011,9.0,5.0,1.0,0.0,0.4166666666666667,-10.0,8.0,
2024,10,Storm v Sharks,Storm,Sharks,Fair,,Grant Atkins,Eliesa Katoa,17',storm,3.0,1467.0,184.0,572.0,588.0,164.0,4.0,31.0,336.0,3.0,10.0,13.0,9.0,82.0,88.19,3.51,37.62,21.0,1.0,7.0,35.0,0.6666666666666666,33.0,32.0,0.0,4.0,1482.0,167.0,551.0,552.0,136.0,4.0,35.0,352.0,1.0,24.0,6.0,9.0,86.0,86.49,3.49,41.19,18.0,0.0,6.0,31.0,1.0,80.0,9.0,,-1.0,-15.0,17.0,21.0,36.0,28.0,0.0,-4.0,-16.0,2.0,-14.0,7.0,0.0,-4.0,1.7000000000000028,0.019999999999999574,-3.5700000000000003,3.0,1.0,1.0,4.0,-0.33333333333333337,-47.0,23.0,
2024,10,Roosters v Warriors,Roosters,Warriors,Good,,Kasey Badger,Dominic Young,3',roosters,7.0,1604.0,180.0,464.0,472.0,144.0,8.0,38.0,39.0,358.0,12.0,16.0,8.0,75.0,87.32,3.69,43.36,19.0,2.0,3.0,1.0,0.7142857142857143,80.0,13.0,,3.0,1406.0,190.0,478.0,455.0,95.0,3.0,39.0,38.0,283.0,11.0,7.0,3.0,79.0,81.79,3.43,36.07,18.0,5.0,2.0,0.0,1.0,45.0,11.0,,4.0,198.0,-10.0,-14.0,17.0,49.0,5.0,-1.0,1.0,75.0,1.0,9.0,5.0,-4.0,5.529999999999987,0.2599999999999998,7.289999999999999,1.0,-3.0,1.0,1.0,-0.2857142857142857,35.0,2.0,
2024,10,Titans v Cowboys,Titans,Cowboys,Good,,Wyatt Raymond,Jojo Fifita,20',titans,3.0,1707.0,192.0,608.0,613.0,110.0,5.0,44.0,22.0,322.0,7.0,4.0,6.0,85.0,89.2,3.62,41.65,23.0,9.0,4.0,0.0,1.0,56.0,6.0,20.0,3.0,1949.0,212.0,638.0,374.0,201.0,4.0,22.0,44.0,369.0,14.0,11.0,8.0,68.0,87.44,3.58,51.3,15.0,5.0,2.0,1.0,1.0,62.0,15.0,0.0,0.0,-242.0,-20.0,-30.0,239.0,-91.0,1.0,22.0,-22.0,-47.0,-7.0,-7.0,-2.0,17.0,1.7600000000000051,0.040000000000000036,-9.649999999999999,8.0,4.0,2.0,-1.0,0.0,-6.0,-9.0,20.0
2024,11,Raiders v Bulldogs,Raiders,Bulldogs,Good,Fine,Ashley Klein,Xavier Savage,2',raiders,4.0,1678.0,159.0,564.0,624.0,142.0,4.0,36.0,37.0,350.0,12.0,9.0,6.0,74.0,87.5,3.57,43.04,18.0,3.0,1.0,0.0,1.0,47.0,24.0,12.0,4.0,1971.0,196.0,562.0,628.0,214.0,6.0,37.0,36.0,343.0,12.0,9.0,2.0,71.0,85.96,3.37,46.93,23.0,5.0,7.0,1.0,0.5,50.0,26.0,14.0,0.0,-293.0,-37.0,2.0,-4.0,-72.0,-2.0,-1.0,1.0,7.0,0.0,0.0,4.0,3.0,1.5400000000000063,0.19999999999999973,-3.8900000000000006,-5.0,-2.0,-6.0,-1.0,0.5,-3.0,-2.0,-2.0
2024,11,Sea Eagles v Broncos,Sea Eagles,Broncos,Slippery,Fine,Todd Smith,Reuben Garrick,49',sea-eagles,2.0,1989.0,202.0,617.0,606.0,198.0,4.0,37.0,37.0,352.0,12.0,7.0,2.0,80.0,89.11,3.45,47.36,24.0,10.0,5.0,1.0,1.0,67.0,13.0,,2.0,1869.0,197.0,617.0,810.0,234.0,4.0,37.0,37.0,325.0,9.0,4.0,4.0,80.0,87.13,3.61,44.51,23.0,3.0,5.0,0.0,1.0,79.0,11.0,0.0,0.0,120.0,5.0,0.0,-204.0,-36.0,0.0,0.0,0.0,27.0,3.0,3.0,-2.0,0.0,1.980000000000004,-0.1599999999999997,2.8500000000000014,1.0,7.0,0.0,1.0,0.0,-12.0,2.0,
2024,11,Titans v Knights,Titans,Knights,Good,,Gerard Sutton,Klese Haas,14',titans,5.0,1880.0,192.0,705.0,723.0,170.0,5.0,32.0,1.0,54.0,3.0,10.0,2.0,89.0,81.6,3.35,50.82,27.0,2.0,306.0,15.0,0.4,83.0,13.0,24.0,5.0,1892.0,177.0,620.0,520.0,231.0,4.0,54.0,0.0,32.0,5.0,7.0,1.0,76.0,89.44,3.25,48.53,20.0,4.0,398.0,15.0,0.8,50.0,9.0,10.0,0.0,-12.0,15.0,85.0,203.0,-61.0,1.0,-22.0,1.0,22.0,-2.0,3.0,1.0,13.0,-7.840000000000003,0.10000000000000009,2.289999999999999,7.0,-2.0,-92.0,0.0,-0.4,33.0,4.0,14.0
2024,11,Sharks v Roosters,Sharks,Roosters,Good,,Adam Gee,William Kennedy,0',sharks,6.0,1686.0,186.0,524.0,621.0,166.0,6.0,33.0,288.0,0.0,8.0,5.0,6.0,85.0,82.05,3.41,42.16,17.0,1.0,5.0,35.0,1.0,77.0,8.0,0.0,5.0,1736.0,186.0,542.0,445.0,198.0,6.0,35.0,333.0,3.0,9.0,18.0,8.0,84.0,88.8,3.0,45.7,20.0,0.0,4.0,33.0,0.8,83.0,34.0,1.0,1.0,-50.0,0.0,-18.0,176.0,-32.0,0.0,-2.0,-45.0,-3.0,-1.0,-13.0,-2.0,1.0,-6.75,0.41000000000000014,-3.5400000000000063,-3.0,1.0,1.0,2.0,0.19999999999999996,-6.0,-26.0,-1.0
2024,11,Rabbitohs v Cowboys,Rabbitohs,Cowboys,Good,,Peter Gough,Latrell Mitchell,21',rabbitohs,4.0,1653.0,191.0,566.0,603.0,92.0,5.0,51.0,39.0,293.0,12.0,10.0,2.0,83.0,84.44,3.53,39.37,21.0,5.0,5.0,1.0,0.75,65.0,0.0,1.0,5.0,1743.0,168.0,596.0,460.0,203.0,7.0,39.0,51.0,348.0,10.0,11.0,10.0,69.0,84.06,3.46,48.42,19.0,8.0,5.0,1.0,0.6,73.0,12.0,1.0,-1.0,-90.0,23.0,-30.0,143.0,-111.0,-2.0,12.0,-12.0,-55.0,2.0,-1.0,-8.0,14.0,0.37999999999999545,0.06999999999999984,-9.050000000000004,2.0,-3.0,0.0,0.0,0.15000000000000002,-8.0,-12.0,0.0
2024,11,Warriors v Panthers,Warriors,Panthers,Slippery,,Grant Atkins,Dylan Edwards,1',panthers,4.0,1646.0,201.0,456.0,612.0,129.0,8.0,39.0,7.0,28.0,0.0,11.0,1.0,88.0,90.59,3.58,39.2,18.0,1.0,337.0,7.0,0.75,80.0,38.0,0.0,4.0,1506.0,173.0,356.0,532.0,142.0,6.0,28.0,25.0,39.0,1.0,6.0,1.0,78.0,85.81,3.01,40.72,19.0,4.0,387.0,11.0,0.5,71.0,25.0,1.0,0.0,140.0,28.0,100.0,80.0,-13.0,2.0,11.0,-18.0,-11.0,-1.0,5.0,0.0,10.0,4.780000000000001,0.5700000000000003,-1.519999999999996,-1.0,-3.0,-50.0,-4.0,0.25,9.0,13.0,-1.0
2024,11,Storm v Eels,Storm,Eels,Good,Fine,Wyatt Raymond,Bailey Simonsson,16',eels,8.0,1866.0,190.0,530.0,569.0,192.0,9.0,35.0,1.0,25.0,4.0,21.0,4.0,86.0,84.0,3.49,50.43,20.0,4.0,294.0,31.0,0.875,70.0,8.0,16.0,3.0,1667.0,203.0,588.0,278.0,114.0,5.0,25.0,0.0,35.0,2.0,19.0,3.0,72.0,83.16,3.48,46.31,13.0,2.0,316.0,29.0,0.6666666666666666,40.0,26.0,10.0,5.0,199.0,-13.0,-58.0,291.0,78.0,4.0,10.0,1.0,-10.0,2.0,2.0,1.0,14.0,0.8400000000000034,0.010000000000000231,4.119999999999997,7.0,2.0,-22.0,2.0,0.20833333333333337,30.0,-18.0,6.0
2024,11,Wests Tigers v Dolphins,Wests Tigers,Dolphins,Good,Fine,Chris Butler,Jack Bostock,12',dolphins,2.0,1761.0,200.0,600.0,620.0,69.0,3.0,44.0,29.0,357.0,8.0,14.0,2.0,90.0,90.15,3.13,44.04,26.0,5.0,8.0,10.0,1.0,78.0,16.0,6.0,4.0,1901.0,189.0,561.0,491.0,174.0,5.0,29.0,44.0,361.0,7.0,6.0,0.0,71.0,83.95,3.46,42.25,18.0,6.0,3.0,25.0,1.0,83.0,16.0,12.0,-2.0,-140.0,11.0,39.0,129.0,-105.0,-2.0,15.0,-15.0,-4.0,1.0,8.0,2.0,19.0,6.200000000000003,-0.33000000000000007,1.7899999999999991,8.0,-1.0,5.0,-15.0,0.0,-5.0,0.0,-6.0
2024,12,Bulldogs v Dragons,Bulldogs,Dragons,,,Adam Gee,Mosese Suli,12',dragons,8.0,2070.0,199.0,688.0,709.0,271.0,8.0,28.0,31.0,319.0,5.0,8.0,0.0,88.0,88.12,3.25,47.06,23.0,6.0,4.0,12.0,0.625,25.0,45.0,0.0,2.0,1295.0,145.0,483.0,524.0,111.0,2.0,31.0,28.0,360.0,7.0,7.0,2.0,80.0,88.67,3.23,43.18,17.0,2.0,0.0,18.0,1.0,75.0,13.0,1.0,6.0,775.0,54.0,205.0,185.0,160.0,6.0,-3.0,3.0,-41.0,-2.0,1.0,-2.0,8.0,-0.5499999999999972,0.020000000000000018,3.8800000000000026,6.0,4.0,4.0,-6.0,-0.375,-50.0,32.0,-1.0
2024,12,Cowboys v Wests Tigers,Cowboys,Wests Tigers,Good,,Belinda Sharpe,Solomon Alaimalo,25',wests-tigers,7.0,1993.0,174.0,675.0,536.0,227.0,10.0,44.0,328.0,1.0,14.0,5.0,7.0,84.0,89.37,3.29,52.46,18.0,1.0,12.0,25.0,0.8571428571428571,43.0,18.0,1.0,5.0,1735.0,190.0,566.0,569.0,124.0,5.0,25.0,352.0,3.0,8.0,8.0,11.0,84.0,87.13,3.38,45.66,20.0,0.0,6.0,44.0,0.8,77.0,28.0,0.0,2.0,258.0,-16.0,109.0,-33.0,103.0,5.0,19.0,-24.0,-2.0,6.0,-3.0,-4.0,0.0,2.240000000000009,-0.08999999999999986,6.800000000000004,-2.0,1.0,6.0,-19.0,0.05714285714285705,-34.0,-10.0,1.0
2024,12,Sea Eagles v Storm,Sea Eagles,Storm,Good,Fine,Ashley Klein,Ben Trbojevic,24',sea-eagles,4.0,1593.0,185.0,539.0,478.0,136.0,6.0,29.0,25.0,290.0,10.0,3.0,6.0,75.0,87.88,3.62,39.85,19.0,9.0,3.0,1.0,0.75,71.0,10.0,12.0,3.0,1475.0,183.0,357.0,520.0,126.0,3.0,25.0,29.0,319.0,11.0,9.0,5.0,72.0,90.88,3.38,39.87,17.0,5.0,4.0,0.0,1.0,92.0,12.0,6.0,1.0,118.0,2.0,182.0,-42.0,10.0,3.0,4.0,-4.0,-29.0,-1.0,-6.0,1.0,3.0,-3.0,0.2400000000000002,-0.01999999999999602,2.0,4.0,-1.0,1.0,-0.25,-21.0,-2.0,6.0
2024,12,Raiders v Roosters,Raiders,Roosters,Good,,Todd Smith,Nick Cotric,15',raiders,3.0,1581.0,167.0,533.0,364.0,175.0,3.0,36.0,55.0,286.0,7.0,9.0,4.0,69.0,81.48,3.17,40.56,14.0,6.0,0.0,10.0,0.6666666666666666,20.0,13.0,,8.0,1765.0,170.0,584.0,457.0,156.0,8.0,55.0,36.0,296.0,9.0,9.0,3.0,75.0,86.05,3.33,40.13,16.0,1.0,2.0,12.0,0.75,50.0,22.0,,-5.0,-184.0,-3.0,-51.0,-93.0,19.0,-5.0,-19.0,19.0,-10.0,-2.0,0.0,1.0,-6.0,-4.569999999999993,-0.16000000000000014,0.4299999999999997,-2.0,5.0,-2.0,-2.0,-0.08333333333333337,-30.0,-9.0,
2024,12,Sharks v Panthers,Sharks,Panthers,,,Gerard Sutton,James Fisher-Harris,4',panthers,0.0,1021.0,139.0,309.0,753.0,78.0,0.0,27.0,54.0,402.0,15.0,2.0,3.0,70.0,84.99,3.4,30.03,22.0,2.0,3.0,0.0,0.0,60.0,9.0,0.0,7.0,2003.0,244.0,566.0,707.0,256.0,6.0,54.0,27.0,308.0,7.0,13.0,3.0,87.0,90.59,3.37,41.75,32.0,8.0,11.0,1.0,0.8571428571428571,60.0,11.0,1.0,-7.0,-982.0,-105.0,-257.0,46.0,-178.0,-6.0,-27.0,27.0,94.0,8.0,-11.0,0.0,-17.0,-5.6000000000000085,0.029999999999999805,-11.719999999999999,-10.0,-6.0,-8.0,-1.0,-0.8571428571428571,0.0,-2.0,-1.0
2024,12,Rabbitohs v Eels,Rabbitohs,Eels,,,Chris Butler,Blaize Talagi,30',eels,7.0,1580.0,175.0,582.0,595.0,156.0,4.0,30.0,27.0,273.0,10.0,10.0,5.0,81.0,86.67,3.52,36.76,21.0,4.0,4.0,1.0,0.8571428571428571,20.0,16.0,1.0,5.0,1550.0,148.0,484.0,348.0,194.0,6.0,27.0,31.0,354.0,15.0,8.0,7.0,70.0,88.72,3.31,41.92,15.0,2.0,3.0,0.0,0.6,33.0,26.0,0.0,2.0,30.0,27.0,98.0,247.0,-38.0,-2.0,3.0,-4.0,-81.0,-5.0,2.0,-2.0,11.0,-2.049999999999997,0.20999999999999996,-5.160000000000004,6.0,2.0,1.0,1.0,0.2571428571428571,-13.0,-10.0,1.0
2024,12,Broncos v Titans,Broncos,Titans,Good,,Peter Gough,Tony Francis,12',titans,6.0,1690.0,131.0,480.0,531.0,348.0,9.0,41.0,14.0,40.0,1.0,5.0,0.0,69.0,86.7,3.78,51.24,15.0,1.0,352.0,14.0,0.8333333333333334,67.0,20.0,,7.0,2064.0,199.0,639.0,517.0,152.0,8.0,40.0,8.0,41.0,0.0,11.0,1.0,84.0,83.22,3.13,52.94,17.0,1.0,243.0,6.0,0.5714285714285714,71.0,15.0,,-1.0,-374.0,-68.0,-159.0,14.0,196.0,1.0,1.0,6.0,-1.0,1.0,-6.0,-1.0,-15.0,3.480000000000004,0.6499999999999999,-1.6999999999999957,-2.0,0.0,109.0,8.0,0.261904761904762,-4.0,5.0,
2024,12,Warriors v Dolphins,Warriors,Dolphins,Good,,Liam Kennedy,Chanel Harris-Tavita,20',warriors,4.0,1714.0,211.0,581.0,622.0,217.0,5.0,42.0,323.0,5.0,10.0,7.0,7.0,86.0,87.06,3.32,39.87,25.0,0.0,9.0,38.0,1.0,70.0,16.0,,4.0,1597.0,189.0,475.0,805.0,192.0,5.0,38.0,363.0,4.0,9.0,8.0,7.0,83.0,87.68,3.48,44.39,24.0,1.0,5.0,42.0,0.5,75.0,12.0,,0.0,117.0,22.0,106.0,-183.0,25.0,0.0,4.0,-40.0,1.0,1.0,-1.0,0.0,3.0,-0.6200000000000045,-0.16000000000000014,-4.520000000000003,1.0,-1.0,4.0,-4.0,0.5,-5.0,4.0,
2024,13,Eels v Sharks,Eels,Sharks,Good,Fine,Ashley Klein,Will Penisini,10',eels,6.0,2172.0,210.0,655.0,738.0,288.0,6.0,42.0,40.0,309.0,4.0,19.0,1.0,81.0,85.6,3.2,50.53,21.0,5.0,0.0,12.0,0.6666666666666666,33.0,45.0,,4.0,1764.0,175.0,528.0,792.0,182.0,4.0,40.0,42.0,373.0,5.0,7.0,4.0,89.0,83.45,3.05,46.44,24.0,4.0,3.0,32.0,0.75,40.0,24.0,0.0,2.0,408.0,35.0,127.0,-54.0,106.0,2.0,2.0,-2.0,-64.0,-1.0,12.0,-3.0,-8.0,2.1499999999999915,0.15000000000000036,4.090000000000003,-3.0,1.0,-3.0,-20.0,-0.08333333333333337,-7.0,21.0,
2024,13,Knights v Bulldogs,Knights,Bulldogs,Slippery,,Grant Atkins,Josh Addo-Carr,14',bulldogs,0.0,1350.0,190.0,422.0,565.0,169.0,1.0,56.0,31.0,365.0,7.0,9.0,2.0,72.0,89.46,3.5,33.77,21.0,4.0,4.0,12.0,0.0,20.0,10.0,1.0,6.0,1516.0,195.0,436.0,904.0,139.0,4.0,31.0,56.0,342.0,9.0,7.0,2.0,84.0,83.01,3.49,33.71,26.0,2.0,5.0,14.0,0.5,78.0,9.0,2.0,-6.0,-166.0,-5.0,-14.0,-339.0,30.0,-3.0,25.0,-25.0,23.0,-2.0,2.0,0.0,-12.0,6.449999999999989,0.009999999999999787,0.060000000000002274,-5.0,2.0,-1.0,-2.0,-0.5,-58.0,1.0,-1.0
